"Identificador del activo de video","Identificador de video universal","Identificador de la página","Nombre de la página",Título,"Duración (segundos)","Hora de publicación","Etiquetas personalizadas","Comentario sobre los datos",Fecha,Alcance,"Reproducciones de video de 3 segundos","Reproducciones de video de 1 minuto","Segundos reproducidos","Segundos en promedio reproducidos","Espectadores de 3 segundos","Espectadores de 1 minuto","Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Reproducciones de video de 1 minuto de Seguidores","Reproducciones de video de 1 minuto de Recomendaciones","Segundos reproducidos en Seguidores","Segundos reproducidos en Recomendaciones","Segundos en promedio producidos en Recomendaciones","Segundos en promedio producidos en Seguidores","Segundos en promedio producidos en Contenido compartido","Segundos en promedio producidos en Publicaciones promocionadas","Porcentaje del total de reproducciones en el intervalo 0","Porcentaje del total de reproducciones en el intervalo 2","Porcentaje del total de reproducciones en el intervalo 1","Porcentaje del total de reproducciones en el intervalo 3","Porcentaje del total de reproducciones en el intervalo 4","Porcentaje del total de reproducciones en el intervalo 5","Porcentaje del total de reproducciones en el intervalo 6","Porcentaje del total de reproducciones en el intervalo 14","Porcentaje del total de reproducciones en el intervalo 18","Porcentaje del total de reproducciones en el intervalo 17","Porcentaje del total de reproducciones en el intervalo 16","Porcentaje del total de reproducciones en el intervalo 15","Porcentaje del total de reproducciones en el intervalo 12","Porcentaje del total de reproducciones en el intervalo 13","Porcentaje del total de reproducciones en el intervalo 11","Porcentaje del total de reproducciones en el intervalo 10","Porcentaje del total de reproducciones en el intervalo 9","Porcentaje del total de reproducciones en el intervalo 8","Porcentaje del total de reproducciones en el intervalo 7","Porcentaje del total de reproducciones en el intervalo 27","Porcentaje del total de reproducciones en el intervalo 32","Porcentaje del total de reproducciones en el intervalo 31","Porcentaje del total de reproducciones en el intervalo 30","Porcentaje del total de reproducciones en el intervalo 29","Porcentaje del total de reproducciones en el intervalo 28","Porcentaje del total de reproducciones en el intervalo 20","Porcentaje del total de reproducciones en el intervalo 26","Porcentaje del total de reproducciones en el intervalo 25","Porcentaje del total de reproducciones en el intervalo 24","Porcentaje del total de reproducciones en el intervalo 23","Porcentaje del total de reproducciones en el intervalo 22","Porcentaje del total de reproducciones en el intervalo 21","Porcentaje del total de reproducciones en el intervalo 19","Porcentaje del total de reproducciones en el intervalo 33","Porcentaje del total de reproducciones en el intervalo 34","Porcentaje del total de reproducciones en el intervalo 35","Porcentaje del total de reproducciones en el intervalo 36","Porcentaje del total de reproducciones en el intervalo 37","Porcentaje del total de reproducciones en el intervalo 38","Porcentaje del total de reproducciones en el intervalo 39","Porcentaje del total de reproducciones en el intervalo 40","Porcentaje de reproducciones de 15 segundos en el intervalo 0","Porcentaje de reproducciones de 15 segundos en el intervalo 11","Porcentaje de reproducciones de 15 segundos en el intervalo 1","Porcentaje de reproducciones de 15 segundos en el intervalo 18","Porcentaje de reproducciones de 15 segundos en el intervalo 17","Porcentaje de reproducciones de 15 segundos en el intervalo 16","Porcentaje de reproducciones de 15 segundos en el intervalo 15","Porcentaje de reproducciones de 15 segundos en el intervalo 14","Porcentaje de reproducciones de 15 segundos en el intervalo 13","Porcentaje de reproducciones de 15 segundos en el intervalo 12","Porcentaje de reproducciones de 15 segundos en el intervalo 10","Porcentaje de reproducciones de 15 segundos en el intervalo 9","Porcentaje de reproducciones de 15 segundos en el intervalo 8","Porcentaje de reproducciones de 15 segundos en el intervalo 7","Porcentaje de reproducciones de 15 segundos en el intervalo 6","Porcentaje de reproducciones de 15 segundos en el intervalo 5","Porcentaje de reproducciones de 15 segundos en el intervalo 4","Porcentaje de reproducciones de 15 segundos en el intervalo 3","Porcentaje de reproducciones de 15 segundos en el intervalo 2","Porcentaje de reproducciones de 15 segundos en el intervalo 27","Porcentaje de reproducciones de 15 segundos en el intervalo 32","Porcentaje de reproducciones de 15 segundos en el intervalo 31","Porcentaje de reproducciones de 15 segundos en el intervalo 30","Porcentaje de reproducciones de 15 segundos en el intervalo 29","Porcentaje de reproducciones de 15 segundos en el intervalo 28","Porcentaje de reproducciones de 15 segundos en el intervalo 20","Porcentaje de reproducciones de 15 segundos en el intervalo 26","Porcentaje de reproducciones de 15 segundos en el intervalo 25","Porcentaje de reproducciones de 15 segundos en el intervalo 24","Porcentaje de reproducciones de 15 segundos en el intervalo 23","Porcentaje de reproducciones de 15 segundos en el intervalo 22","Porcentaje de reproducciones de 15 segundos en el intervalo 21","Porcentaje de reproducciones de 15 segundos en el intervalo 19","Porcentaje de reproducciones de 15 segundos en el intervalo 33","Porcentaje de reproducciones de 15 segundos en el intervalo 34","Porcentaje de reproducciones de 15 segundos en el intervalo 35","Porcentaje de reproducciones de 15 segundos en el intervalo 36","Porcentaje de reproducciones de 15 segundos en el intervalo 37","Porcentaje de reproducciones de 15 segundos en el intervalo 38","Porcentaje de reproducciones de 15 segundos en el intervalo 39","Porcentaje de reproducciones de 15 segundos en el intervalo 40"
4178545132292218,,129618127070181,IdeaPaís,,66,"01/07/2026 14:35",,,Total,51,15,1,265.002,5.196,15,1,1,1,0,0,1,,154.732,110.27,10.024545454545,3.8683,0,0,1,1,1,0.8,0.47,0.27,0.27,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0
1106199084837786,,129618127070181,IdeaPaís,,72,"01/06/2026 14:35",,,Total,81,11,0,199.575,2.463,11,0,1,1,0,0,,,98.663,100.912,2.01824,3.1826774193548,0,0,1,1,1,0.55,0.55,0.55,0.36,0,0,0,0,0,0.09,0,0.18,0.18,0.18,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896378402769721,,129618127070181,IdeaPaís,,52,"01/22/2026 14:30",,,Total,93,31,0,389.476,4.327,31,0,1,1,0,0,,,153.741,235.735,4.0643965517241,4.80440625,0,0,1,1,1,0.94,0.58,0.52,0.35,0.13,0.06,0.1,0.1,0.1,0.13,0.13,0.19,0.23,0.23,0.29,0.29,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,1,1,0.33,0.5,0.5,0.5,0.67,0.83,0.83,1,1,1,1,1,1,1,1,1,0.17,0.17,0.17,0.17,0.17,0.17,0.33,0.17,0.17,0.17,0.33,0.33,0.33,0.33,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
1493657185548507,,129618127070181,IdeaPaís,,62,"01/18/2026 14:15",,,Total,47,33,2,612.632,13.318,32,2,0,0,0,0,1,1,411.99,200.642,16.720166666667,12.117352941176,0,0,1,0.97,1,0.73,0.58,0.52,0.48,0.33,0.18,0.21,0.27,0.3,0.33,0.33,0.39,0.39,0.42,0.42,0.48,0.06,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.06,0.06,0.06,0.06,0.09,0.18,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.03,1,1,1,0.54,0.54,0.69,0.85,0.85,0.85,0.85,1,1,1,1,1,1,1,1,1,0.23,0.15,0.15,0.15,0.15,0.23,0.38,0.23,0.23,0.23,0.23,0.23,0.31,0.46,0.15,0.15,0.15,0.15,0.15,0.15,0.08,0.08
1873074290003626,,129618127070181,IdeaPaís,,59,"01/14/2026 15:00",,,Total,37,12,0,172.157,4.782,11,0,0,0,0,0,,,131.999,40.158,2.0079,8.2499375,0,0,1,1,1,0.67,0.42,0.33,0.33,0.08,0.08,0.08,0.08,0.08,0.17,0.08,0.17,0.17,0.25,0.33,0.33,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0
1737523737431606,,129618127070181,IdeaPaís,,108,"01/13/2026 14:40",,,Total,163,56,9,1311.799,8.687,55,9,2,2,0,0,1,8,175.537,1136.262,8.9469448818898,7.3140416666667,0,0,1,0.52,1,0.39,0.3,0.23,0.21,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.18,0.2,0.21,0.21,0.21,0.07,0.07,0.07,0.07,0.07,0.07,0.13,0.07,0.09,0.09,0.11,0.13,0.13,0.13,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,1,0.83,1,0.75,0.75,0.75,0.75,0.83,0.83,0.83,0.92,1,1,1,1,1,1,1,1,0.58,0.42,0.5,0.5,0.5,0.58,0.75,0.58,0.67,0.67,0.75,0.75,0.75,0.75,0.42,0.42,0.33,0.33,0.33,0.25,0.25,0.25
